muleID,startTime,endTime,numberOfRuns,filesRead,dataVolume,documentCalls,loadDuration,getResultDuration
970,1734093586268,1734093780530,11,2008,289152,3009,138147,55711
971,1734093586268,1734093780573,10,1960,282240,2937,139570,54253
972,1734093586248,1734093780623,11,2002,288288,3000,138522,55348
973,1734093586268,1734093780394,11,2002,288288,3000,138081,55624
974,1734093586268,1734093780454,16,3046,438624,4566,134952,58804
975,1734093586268,1734093780458,16,2972,427968,4455,135419,58337
976,1734093586268,1734093780514,15,2934,422496,4398,136125,57594
977,1734093586268,1734093780420,16,2978,428832,4464,135280,58468
978,1734093586248,1734093780500,15,2942,423648,4410,135626,58125
979,1734093586248,1734093780479,16,3030,436320,4542,136245,57563
980,1734093586267,1734093780553,11,2050,295200,3072,138434,55405
981,1734093586248,1734093780348,10,1930,277920,2892,140330,53347
982,1734093586267,1734093780406,10,1966,283104,2946,140518,53201
983,1734093586248,1734093780555,11,2010,289440,3012,139623,54260
984,1734093586267,1734093780259,10,1892,272448,2835,139658,53819
985,1734093586267,1734093780523,10,1936,278784,2901,139829,54020
986,1734093586267,1734093780363,10,1980,285120,2967,138987,54683
987,1734093586249,1734093780619,11,2010,289440,3012,139127,54749
988,1734093586267,1734093780523,11,2018,290592,3024,137337,56365
989,1734093586267,1734093780508,11,2002,288288,3000,138566,55257
990,1734093586267,1734093780621,10,1926,277344,2886,140287,53567
991,1734093586249,1734093780546,10,1932,278208,2895,139228,54647
992,1734093586249,1734093780381,10,1966,283104,2946,138832,54877
993,1734093586278,1734093780614,10,1948,280512,2919,139229,54636
994,1734093586267,1734093780485,16,2972,427968,4455,135709,58082
995,1734093586267,1734093780342,16,2982,429408,4470,135982,57663
996,1734093586267,1734093780511,15,2942,423648,4410,135800,57926
997,1734093586267,1734093780400,15,2960,426240,4437,136661,57050
998,1734093586267,1734093780499,15,2964,426816,4443,136042,57693
999,1734093586267,1734093780497,15,2968,427392,4449,136192,57563
